"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2009","AQS","261630033","1","0.0048","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"01/07/2009","AQS","261630033","1","0.0042","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"01/13/2009","AQS","261630033","1","0.0081","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"01/19/2009","AQS","261630033","1","0.0036","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"01/25/2009","AQS","261630033","1","0.0092","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"01/31/2009","AQS","261630033","1","0.0052","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"02/06/2009","AQS","261630033","1","0.01","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"02/12/2009","AQS","261630033","1","0.004","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"02/18/2009","AQS","261630033","1","0.0049","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"02/24/2009","AQS","261630033","1","0.0067","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"03/02/2009","AQS","261630033","1","0.0081","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"03/08/2009","AQS","261630033","1","0.0043","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"03/14/2009","AQS","261630033","1","0.0125","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"03/20/2009","AQS","261630033","1","0.0077","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"03/26/2009","AQS","261630033","1","0.00879","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"04/01/2009","AQS","261630033","1","0.013","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"04/07/2009","AQS","261630033","1","0.0047","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"04/13/2009","AQS","261630033","1","0.01079","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
"04/19/2009","AQS","261630033","1","0.0058","ug/m3 SC",".","PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.3066744897716","-83.1487538477324"
