"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/2002","AQS","261250010","1","0.0032","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"01/26/2002","AQS","261250010","1","0.001","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"02/01/2002","AQS","261250010","1","0.004","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"02/07/2002","AQS","261250010","1","0.0089","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"02/13/2002","AQS","261250010","1","0.0052","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"02/19/2002","AQS","261250010","1","0.0104","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"02/25/2002","AQS","261250010","1","0.0082","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"03/03/2002","AQS","261250010","1","0.004","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"03/09/2002","AQS","261250010","1","0.0059","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"03/15/2002","AQS","261250010","1","0.0083","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
"03/21/2002","AQS","261250010","1","0.0001","ug/m3 SC",".","338 FEET NORTH TO I-696 FREEWAY","1","100.0000","12128","Lead (TSP) STP","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.490313092","-83.279930584"
