"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/02/2011","AQS","261250013","1","0.027","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"07/08/2011","AQS","261250013","1","0.015","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"07/14/2011","AQS","261250013","1","0.016","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"07/20/2011","AQS","261250013","1","0.051","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"07/26/2011","AQS","261250013","1","0.005","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"08/01/2011","AQS","261250013","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"08/07/2011","AQS","261250013","1","0.012","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"08/13/2011","AQS","261250013","1","0.052","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"08/19/2011","AQS","261250013","1","0.018","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"08/31/2011","AQS","261250013","1","0.032","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"09/12/2011","AQS","261250013","1","0.028","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"09/18/2011","AQS","261250013","1","0.013","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"09/24/2011","AQS","261250013","1","0.025","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
"09/30/2011","AQS","261250013","1","0.001","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","19820","Detroit-Warren-Dearborn, MI","26","Michigan","125","Oakland","42.6679432786071","-83.4130330608277"
